attr1,attr2,attr3,attr4,class
0.86928,0.40923,0.1445,0.47,B
0.70011,0.18931,0.69355,0.69187,A
0.19019,0.85982,0.97608,0.22763,A
0.71709,0.04346,0.62218,0.87621,B
0.51522,0.80558,0.97959,0.21539,B
0.87103,0.39446,0.36743,0.45192,B
0.24397,0.04153,0.239,0.33492,B
0.63568,0.11421,0.24566,0.60588,B
0.84677,0.22137,0.55557,0.34413,A
0.8778,0.0625,0.90229,0.45143,A
0.18831,0.5911,0.47047,0.30655,B
0.56816,0.07957,0.96008,0.81963,B
0.05875,0.90768,0.5514,0.9767,B
0.86781,0.20905,0.42487,0.33506,A
0.91637,0.8226,0.72901,0.89986,A
0.52597,0.37225,0.53041,0.58076,A
0.06727,0.38749,0.55224,0.94473,B
0.64422,0.16241,0.59688,0.9368,B
0.21972,0.37073,0.54225,0.49615,A
0.56103,0.40029,0.39009,0.67328,B
0.46805,0.70965,0.61455,0.15097,A
0.86303,0.11936,0.89556,0.67278,A
0.77953,0.11931,0.71564,0.78079,B
0.07624,0.22059,0.78884,0.18766,A
0.71366,0.54544,0.83968,0.46747,B
0.02065,0.73688,0.79697,0.81819,A
0.28107,0.88742,0.00462,0.93554,B
0.68626,0.36055,0.49087,0.54406,A
0.9905,0.81507,0.11786,0.78885,A
0.66988,0.71461,0.43689,0.07245,B
0.36287,0.31994,0.13422,0.11983,B
0.02481,0.09244,0.02826,0.30955,B
0.38817,0.61329,0.00348,0.41054,A
0.13602,0.33433,0.82139,0.7286,B
0.73435,0.8859,0.38454,0.6622,A
0.6458,0.76648,0.1141,0.32123,B
0.19463,0.60674,0.79781,0.2026,B
0.48875,0.38386,0.34351,0.57314,B
0.27669,0.15472,0.88042,0.51667,B
0.3948,0.30516,0.52015,0.8944,A
0.4594,0.06673,0.96522,0.02329,A
0.98388,0.25929,0.66354,0.67294,A
0.96972,0.022,0.39077,0.91042,B
0.51318,0.74209,0.01872,0.27594,B
0.81843,0.3167,0.18566,0.56318,A
0.8602,0.30068,0.8071,0.63239,A
0.89688,0.19631,0.14137,0.00112,B
0.50739,0.2529,0.37068,0.84797,A
0.36857,0.12976,0.29883,0.0109,B
0.79883,0.2905,0.6956,0.48671,A
0.16377,0.30201,0.50531,0.23362,A
0.61953,0.64564,0.80622,0.84704,A
0.06147,0.12369,0.42516,0.55511,A
0.0691,0.04973,0.50723,0.9623,A
0.77618,0.06504,0.36144,0.54895,B
0.60162,0.1787,0.8164,0.14831,A
0.57329,0.12655,0.68427,0.22985,A
0.37691,0.88334,0.7757,0.17943,A
0.89271,0.91776,0.78674,0.21109,B
0.26068,0.19886,0.96654,0.83152,A
0.52087,0.50397,0.17285,0.16254,A
0.08101,0.27828,0.30076,0.89057,B
0.85264,0.13821,0.42139,0.56059,B
0.25564,0.28828,0.33561,0.00789,B
0.24031,0.45764,0.77423,0.42532,B
0.9052,0.62523,0.52042,0.83533,B
0.56387,0.37875,0.9479,0.99731,A
0.07927,0.51703,0.82922,0.29859,A
0.94878,0.53729,0.40868,0.68821,B
0.90803,0.53898,0.684,0.53216,B
0.46284,0.10683,0.39077,0.90675,B
0.20283,0.07336,0.01799,0.98661,B
0.208,0.29076,0.56372,0.00747,B
0.10165,0.42076,0.85284,0.69236,A
0.0626,0.98267,0.5455,0.4321,A
0.96564,0.57042,0.56433,0.05027,A
0.35812,0.27012,0.46816,0.24665,B
0.55448,0.53704,0.64876,0.46242,B
0.46921,0.92759,0.42109,0.96694,A
0.2155,0.86361,0.04806,0.94421,A
0.03742,0.87576,0.92992,0.79735,A
0.46781,0.57285,0.08012,0.91902,A
0.18587,0.68476,0.85614,0.49508,B
0.32911,0.01342,0.37569,0.64967,A
0.25738,0.62751,0.17013,0.73021,A
0.73844,0.1746,0.64195,0.17153,A
0.71609,0.73146,0.50182,0.72963,B
0.59833,0.53296,0.35783,0.7671,B
0.63063,0.61543,0.78687,0.93863,A
0.18293,0.93914,0.2834,0.04227,B
0.92493,0.76689,0.39056,0.77865,A
0.16574,0.62326,0.45808,0.47284,B
0.89664,0.67102,0.04339,0.73047,B
0.00739,0.9605,0.88264,0.88446,A
0.50263,0.30477,0.90039,0.27273,A
0.5424,0.2735,0.15566,0.5935,A
0.18423,0.79667,0.25069,0.52995,A
0.4185,0.6588,0.73906,0.06968,A
0.67547,0.91604,0.94128,0.51789,A
0.31827,0.73575,0.15178,0.0748,B
0.05342,0.21718,0.53677,0.13766,A
0.60459,0.33241,0.29232,0.60629,B
0.06554,0.36153,0.94657,0.84435,A
0.38489,0.66619,0.15891,0.20723,A
0.45088,0.2272,0.87892,0.61998,B
0.25436,0.67233,0.35204,0.54687,A
0.65141,0.46791,0.22731,0.78017,B
0.7186,0.54895,0.82036,0.41532,B
0.88778,0.3292,0.34422,0.053,B
0.66532,0.52318,0.5353,0.10462,A
0.0202,0.29086,0.18127,0.9341,B
0.82552,0.34664,0.5214,0.71771,A
0.783,0.71644,0.81227,0.59019,B
0.53692,0.10481,0.58324,0.69929,B
0.82168,0.19581,0.97313,0.4584,A
0.91791,0.03041,0.98142,0.01738,B
0.1596,0.27142,0.82469,0.73043,B
0.03517,0.35097,0.89255,0.92436,B
0.30148,0.49338,0.04112,0.77746,B
0.86914,0.45264,0.28108,0.39376,B
0.24954,0.70508,0.4259,0.75593,A
0.80253,0.62416,0.15538,0.37256,B
0.24868,0.74561,0.60236,0.6127,A
0.65736,0.90803,0.4703,0.40827,A
0.15812,0.40903,0.33235,0.10725,A
0.3493,0.87266,0.73166,0.67681,A
0.43013,0.58388,0.66207,0.25309,A
0.14879,0.1489,0.8706,0.05033,A
0.56333,0.77393,0.54758,0.96636,B
0.18492,0.13941,0.47188,0.84207,A
0.33438,0.58325,0.90942,0.88357,B
0.73049,0.85432,0.08464,0.79292,B
0.17374,0.02878,0.63797,0.21669,A
0.31208,0.83393,0.89877,0.6197,B
0.92642,0.86179,0.71243,0.91771,A
0.53507,0.92432,0.55542,0.95507,A
0.47054,0.9251,0.35089,0.54721,A
0.2135,0.59576,0.72705,0.91699,A
0.09053,0.07817,0.56367,0.17698,A
0.74325,0.24767,0.0957,0.9484,A
0.15004,0.60345,0.05972,0.10611,B
0.4908,0.66776,0.96312,0.78736,B
0.03917,0.35212,0.96659,0.01827,B
0.02902,0.19405,0.8614,0.30088,A
0.52684,0.24222,0.4702,0.37511,A
0.41672,0.0221,0.10749,0.10071,A
0.02411,0.76247,0.29904,0.18516,B
0.05781,0.4295,0.46913,0.48197,A
0.28713,0.841,0.16638,0.97833,A
0.07309,0.81072,0.45768,0.75821,A
0.58392,0.74544,0.06501,0.68787,A
0.97592,0.75481,0.84487,0.2576,B
0.538,0.22241,0.45956,0.0566,B
0.43045,0.00523,0.36486,0.57673,B
0.31621,0.10134,0.84293,0.3879,A
0.38865,0.71849,0.42207,0.68696,B
0.88247,0.88855,0.91184,0.47667,A
0.08251,0.265,0.40273,0.73151,B
0.00893,0.67542,0.85986,0.41363,B
0.07858,0.27261,0.17542,0.1575,A
0.42369,0.90433,0.65287,0.92589,A
0.20225,0.96481,0.45257,0.30574,A
0.38328,0.89765,0.70059,0.62777,A
0.3572,0.88416,0.86278,0.92872,A
0.72114,0.81089,0.72199,0.83509,A
0.85017,0.63336,0.23966,0.72774,B
0.81134,0.96104,0.71614,0.40251,A
0.12951,0.62623,0.38457,0.72403,B
0.35873,0.70074,0.98254,0.19071,A
0.65891,0.68408,0.68065,0.66043,B
0.01171,0.37633,0.32202,0.13936,A
0.64134,0.36574,0.21678,0.70273,B
0.15415,0.09575,0.46538,0.80407,A
0.46638,0.58239,0.7742,0.76032,B
0.43216,0.76014,0.03359,0.22367,B
0.3892,0.00654,0.69165,0.6478,B
0.62694,0.07592,0.88295,0.4136,B
0.62819,0.80615,0.18642,0.19264,B
0.52355,0.65296,0.8982,0.24829,B
0.95545,0.35647,0.61618,0.90324,A
0.89402,0.16763,0.14246,0.73692,A
0.18884,0.36377,0.37427,0.7646,A
0.69699,0.17443,0.11969,0.43678,A
0.03602,0.03598,0.99546,0.80437,A
0.76507,0.96596,0.91309,0.01346,A
0.69856,0.23421,0.57871,0.65123,A
0.58985,0.16213,0.3678,0.71179,A
0.36235,0.54851,0.75531,0.46473,B
0.60483,0.29494,0.44488,0.03721,B
0.41528,0.49908,0.19226,0.25848,A
0.12266,0.88091,0.04448,0.68487,B
0.70249,0.819,0.0461,0.77446,B
0.00317,0.04948,0.98891,0.72477,A
0.50732,0.00297,0.46829,0.31251,A
0.78989,0.77208,0.65616,0.80313,A
0.43767,0.02765,0.27849,0.56292,B
0.85603,0.80482,0.03707,0.71401,B
0.07177,0.54751,0.40149,0.70019,A
0.92838,0.48134,0.89912,0.41469,B
0.65293,0.0922,0.91634,0.51255,B
0.80796,0.86192,0.54915,0.11613,B
0.55261,0.73802,0.09788,0.40391,A
0.38803,0.64995,0.64312,0.98798,A
0.02382,0.20511,0.85391,0.46191,B
0.14012,0.82924,0.34802,0.82921,A
0.19927,0.3638,0.81046,0.84787,A
0.55302,0.40443,0.06859,0.40379,A
0.99377,0.97037,0.08314,0.53932,B
0.59173,0.60627,0.57014,0.97807,A
0.87562,0.88651,0.38118,0.63414,A
0.63477,0.02448,0.83979,0.5245,B
0.4961,0.58774,0.56338,0.13225,A
0.03256,0.82225,0.37831,0.31623,B
0.32442,0.82723,0.37221,0.27774,A
0.30263,0.24674,0.13469,0.76826,A
0.3277,0.21459,0.26471,0.8066,A
0.77048,0.70979,0.88439,0.18555,B
0.13999,0.426,0.70527,0.00495,A
0.13313,0.13254,0.57294,0.32557,A
0.97892,0.70912,0.83511,0.70536,B
0.22577,0.93381,0.00952,0.90752,A
0.45591,0.39643,0.53824,0.66295,B
0.17929,0.55022,0.67574,0.00039,A
0.79717,0.29946,0.24621,0.9694,A
0.98632,0.66579,0.12418,0.03273,B
0.29396,0.07246,0.22197,0.72456,A
0.81088,0.9,0.67837,0.6723,A
0.5974,0.91342,0.78862,0.6812,A
0.34374,0.37613,0.47021,0.46998,A
0.0871,0.70944,0.23236,0.26227,A
0.90776,0.14718,0.29904,0.83285,A
0.78047,0.33895,0.98029,0.88421,A
0.96163,0.73642,0.57346,0.01558,B
0.60584,0.29405,0.16472,0.05504,B
0.03424,0.03006,0.2502,0.72928,A
0.72379,0.77276,0.2838,0.44731,A
0.38179,0.05415,0.90927,0.25542,A
0.37363,0.96513,0.70406,0.44291,A
0.21592,0.90871,0.07045,0.13865,B
0.25286,0.62957,0.21434,0.27945,B
0.1418,0.33628,0.36341,0.86379,B
0.70854,0.05422,0.14706,0.9364,B
0.3929,0.77364,0.56803,0.55638,B
0.50622,0.46259,0.34951,0.41094,B
0.67397,0.47849,0.63507,0.92822,A
0.7544,0.0427,0.90796,0.78881,B
0.819,0.63554,0.06979,0.83669,B
0.68212,0.79149,0.52747,0.76806,A
0.41669,0.2486,0.72574,0.51598,A
0.64664,0.66208,0.18747,0.05584,B
0.73497,0.34887,0.61396,0.69976,A
0.25454,0.56845,0.53617,0.01324,A
0.20079,0.2142,0.48662,0.65268,A
0.22393,0.13983,0.65841,0.56364,A
0.71191,0.93199,0.77398,0.92522,A
0.06532,0.26916,0.34951,0.81132,B
0.02735,0.15465,0.67543,0.45581,A
0.79688,0.60591,0.55743,0.96692,B
0.07558,0.05926,0.32213,0.29909,A
0.43077,0.25848,0.05402,0.69208,B
0.53801,0.08547,0.76854,0.1305,A
0.25192,0.54673,0.44581,0.8286,B
0.54656,0.85459,0.23866,0.86811,B
0.97025,0.40005,0.47374,0.81454,B
0.53819,0.64489,0.85569,0.40048,B
0.24796,0.38232,0.18571,0.27197,A
0.94645,0.5791,0.64843,0.76076,B
0.40631,0.05011,0.82037,0.60109,B
0.30892,0.79151,0.05293,0.27484,B
0.63242,0.58255,0.98559,0.04076,B
0.43892,0.51493,0.89773,0.91372,B
0.05897,0.44546,0.52783,0.76472,A
0.34911,0.30323,0.6273,0.5335,A
0.1708,0.2812,0.13744,0.38293,B
0.27661,0.67928,0.1248,0.18435,B
0.1136,0.34069,0.86753,0.21735,A
0.78537,0.83766,0.65067,0.24488,B
0.11216,0.44417,0.31676,0.08303,A
0.66687,0.04579,0.11521,0.80428,B
0.75113,0.73953,0.36136,0.83168,B
0.41793,0.4427,0.23762,0.38154,B
0.69203,0.95277,0.96739,0.89828,A
0.7156,0.42222,0.14658,0.36047,A
0.96176,0.48485,0.30217,0.72517,B
0.45576,0.72038,0.43714,0.21791,A
0.24768,0.50125,0.69913,0.11138,A
0.56411,0.63645,0.17872,0.62585,B
0.30098,0.95721,0.01557,0.94278,B
0.8122,0.32185,0.82121,0.91783,A
0.21539,0.42033,0.4412,0.92146,B
0.70092,0.12233,0.44119,0.58414,B
0.36051,0.59132,0.14911,0.90841,A
0.5381,0.63344,0.55579,0.00487,A
0.65885,0.68828,0.78273,0.39174,B
0.55486,0.06945,0.62153,0.0632,B
0.42299,0.41808,0.48966,0.76943,B
0.13593,0.07618,0.36675,0.6802,A
0.56491,0.06063,0.6802,0.1824,A
0.44598,0.12875,0.31735,0.53149,B
0.75767,0.54619,0.93604,0.41881,A
0.95781,0.84935,0.33599,0.14536,B
0.72224,0.72809,0.06236,0.27451,A
0.85221,0.47757,0.8662,0.85841,B
0.344,0.42624,0.80388,0.19048,A
0.21139,0.04393,0.22649,0.96502,A
0.59831,0.56464,0.62241,0.46719,B
0.91563,0.53587,0.27389,0.91805,B
0.35339,0.24307,0.35204,0.94939,A
0.3097,0.18387,0.83998,0.22549,A
0.61382,0.09194,0.61274,0.42818,B
0.94682,0.52045,0.0263,0.44316,B
0.73858,0.83565,0.72518,0.25219,B
0.81737,0.64278,0.33134,0.86922,B
0.04244,0.62749,0.94171,0.03515,B
0.22144,0.88279,0.77809,0.51034,B
0.98136,0.67531,0.08331,0.59346,B
0.53723,0.26515,0.51305,0.93411,B
0.29151,0.93959,0.73219,0.1795,A
0.65865,0.33922,0.14935,0.06037,B
0.40306,0.02009,0.36608,0.08624,B
0.25308,0.1617,0.91902,0.69719,A
0.77956,0.62699,0.69686,0.37289,B
0.25594,0.73542,0.50004,0.78345,A
0.2792,0.76767,0.32607,0.32751,A
0.74375,0.23285,0.6921,0.29809,A
0.59865,0.43276,0.4872,0.08884,A
0.71962,0.3122,0.08889,0.09416,B
0.26959,0.37178,0.25313,0.21911,B
0.91224,0.30207,0.84152,0.57019,A
0.49489,0.18934,0.77547,0.57661,A
0.83456,0.76629,0.61677,0.32242,B
0.43472,0.82108,0.24603,0.72045,B
0.55424,0.58764,0.72192,0.61389,B
0.40276,0.25369,0.98877,0.94682,A
0.77907,0.03045,0.07824,0.72964,B
0.23156,0.40083,0.33351,0.98443,B
0.99407,0.93183,0.37716,0.98764,A
0.36875,0.19299,0.52703,0.18477,A
0.45787,0.39811,0.57445,0.51228,B
0.89383,0.36926,0.34442,0.46708,A
0.28577,0.94641,0.83737,0.75286,A
0.2241,0.69283,0.86189,0.85529,B
0.98726,0.44608,0.08006,0.41163,A
0.64388,0.41204,0.04579,0.63089,B
0.66525,0.52217,0.18101,0.36563,B
0.31569,0.91623,0.469,0.25515,A
0.26741,0.44242,0.79212,0.58464,B
0.89412,0.48963,0.21678,0.25977,A
0.67578,0.32299,0.84437,0.27057,B
0.25094,0.04658,0.30466,0.02191,B
0.68982,0.30764,0.53199,0.60983,A
0.18991,0.70902,0.29699,0.59017,A
0.5815,0.14001,0.05605,0.25904,B
0.90484,0.92443,0.02605,0.21793,B
0.39387,0.84315,0.8215,0.14061,B
0.84145,0.91544,0.34471,0.27179,B
0.1965,0.63355,0.6905,0.80189,A
0.55609,0.22567,0.39301,0.50502,A
0.04762,0.4915,0.13562,0.33172,B
0.82593,0.21137,0.9456,0.55636,A
0.39395,0.97069,0.11734,0.29281,A
0.78134,0.14507,0.26892,0.26077,A
0.38032,0.12883,0.64678,0.41545,B
0.75963,0.76673,0.50774,0.32377,B
0.60032,0.85048,0.91255,0.71159,B
0.81951,0.50857,0.54905,0.65932,B
0.95928,0.60213,0.68484,0.87025,B
0.04933,0.02907,0.34824,0.33041,A
0.07606,0.36655,0.74108,0.35036,A
0.72577,0.82166,0.81443,0.47117,A
0.1812,0.10877,0.67075,0.20582,B
0.26105,0.50775,0.09212,0.57678,B
0.37457,0.97917,0.93153,0.54755,A
0.29089,0.80643,0.77329,0.56747,A
0.88663,0.22418,0.3088,0.53458,A
0.95299,0.71101,0.40987,0.05952,B
0.41661,0.29423,0.58511,0.18082,A
0.66857,0.0265,0.09564,0.944,B
0.05744,0.93315,0.60457,0.44658,A
0.44644,0.06209,0.11689,0.61496,B
0.78984,0.79833,0.9222,0.2474,A
0.83306,0.73334,0.05202,0.95631,A
0.84838,0.75296,0.36569,0.15209,A
0.13121,0.16024,0.39311,0.90642,B
0.89522,0.67771,0.11895,0.51875,B
0.59105,0.82631,0.39105,0.8168,B
0.62108,0.3954,0.5031,0.87566,B
0.23357,0.35682,0.27677,0.98309,A
0.16442,0.54107,0.26514,0.53081,A
0.37957,0.67448,0.07602,0.35981,B
0.10166,0.20758,0.73341,0.57957,B
0.83028,0.34471,0.81599,0.05739,B
0.0039,0.84222,0.92952,0.94448,B
0.79934,0.15224,0.58654,0.03552,B
0.6006,0.43816,0.9334,0.03784,A
0.6852,0.86687,0.88744,0.36886,A
0.13504,0.17681,0.57874,0.65959,B
0.45344,0.65973,0.89236,0.65254,B
0.05353,0.89291,0.82733,0.93964,B
0.00992,0.59462,0.72828,0.34674,A
0.62417,0.64267,0.49727,0.05508,B
0.9846,0.98093,0.43867,0.15213,B
0.53026,0.03503,0.49169,0.55544,B
0.41233,0.63633,0.4297,0.80652,B
0.8405,0.33605,0.92767,0.80506,A
0.86637,0.56458,0.73408,0.41675,B
0.33162,0.96088,0.53305,0.74353,B
0.21233,0.70217,0.23222,0.67728,A
0.87963,0.21248,0.83736,0.15831,B
0.69303,0.89892,0.77626,0.56655,A
0.24462,0.75648,0.31034,0.16189,A
0.74797,0.61357,0.51436,0.93217,B
0.23868,0.69928,0.53949,0.04207,B
0.57853,0.41399,0.54384,0.90737,B
0.64093,0.57911,0.93886,0.35193,B
0.78447,0.11294,0.929,0.96157,B
0.63886,0.3004,0.59533,0.05534,B
0.27768,0.99839,0.79789,0.8406,B
0.19528,0.97416,0.16361,0.22192,A
0.72623,0.96509,0.59356,0.38853,A
0.43989,0.95871,0.34317,0.51418,A
0.87533,0.80795,0.08098,0.42031,B
0.07253,0.85448,0.44146,0.79678,A
0.59742,0.12778,0.34913,0.7702,B
0.16153,0.66689,0.92912,0.95178,A
0.63117,0.44038,0.24746,0.72505,B
0.08715,0.3321,0.14022,0.14199,A
0.97527,0.59433,0.18188,0.79264,B
0.76794,0.6051,0.33545,0.62395,B
0.02485,0.50233,0.58144,0.66928,A
0.81825,0.97898,0.28826,0.81302,A
0.26331,0.42068,0.08287,0.12909,B
0.30447,0.30625,0.23205,0.82142,A
0.24438,0.91765,0.42984,0.30381,A
0.53523,0.04845,0.41957,0.05939,B
0.30399,0.58653,0.3795,0.14465,B
0.65277,0.70499,0.18749,0.78622,B
0.86721,0.50619,0.75239,0.55162,B
0.29527,0.63715,0.83613,0.9261,B
0.02239,0.3422,0.55822,0.61049,A
0.08355,0.01877,0.80265,0.8966,A
0.28173,0.66988,0.12253,0.90359,A
0.82048,0.69066,0.84636,0.18415,B
0.3368,0.61575,0.61901,0.78596,A
0.00578,0.34865,0.64479,0.32055,A
0.20111,0.52466,0.51668,0.45565,B
0.98306,0.05353,0.72533,0.81458,B
0.70608,0.43628,0.93803,0.92869,B
0.04849,0.01995,0.35673,0.78258,A
0.69897,0.0356,0.40547,0.73886,B
0.88341,0.41766,0.77158,0.45016,B
0.76653,0.7797,0.08038,0.67988,B
0.27885,0.80144,0.28393,0.17069,A
0.00513,0.82615,0.27845,0.03531,A
0.02707,0.0226,0.47923,0.40318,A
0.64141,0.91809,0.67434,0.00528,A
0.33166,0.46048,0.37782,0.6289,B
0.20867,0.97224,0.84845,0.67571,A
0.24864,0.91368,0.42097,0.92566,B
0.17995,0.34601,0.39372,0.72162,A
0.22933,0.32285,0.52812,0.45854,A
0.57708,0.32891,0.04122,0.10523,B
0.5521,0.28809,0.43712,0.06925,B
0.01547,0.67294,0.94664,0.8734,A
0.81165,0.88808,0.26421,0.80289,A
0.1371,0.11396,0.05669,0.7489,A
0.96077,0.68137,0.69675,0.79707,B
0.68865,0.81361,0.78198,0.85459,A
0.4326,0.54937,0.66882,0.39043,B
0.72206,0.48652,0.37964,0.98994,A
0.00801,0.30685,0.97629,0.24508,B
0.55056,0.68013,0.26204,0.33998,A
0.15026,0.24761,0.72258,0.82252,B
0.38129,0.48047,0.92227,0.83742,B
0.56478,0.47001,0.40886,0.02096,B
0.8607,0.7054,0.04952,0.77897,B
0.22969,0.89362,0.08074,0.64583,B
0.81248,0.20164,0.74907,0.4902,A
0.75691,0.50218,0.5629,0.93163,A
0.87238,0.07094,0.68142,0.41983,B
0.47837,0.98445,0.81638,0.85661,A
0.35669,0.80106,0.44612,0.68647,A
0.81336,0.58574,0.44534,0.24605,A
0.94659,0.69766,0.27725,0.61759,B
0.66191,0.74284,0.45718,0.08905,B
0.70528,0.60375,0.16635,0.61022,B
0.08322,0.16039,0.44722,0.76155,B
0.79565,0.82107,0.17094,0.54522,A
0.5387,0.79976,0.69308,0.58132,B
0.08926,0.80693,0.73572,0.68162,A
0.10926,0.53976,0.51737,0.92375,A
0.78322,0.797,0.81353,0.0956,B
0.44132,0.05627,0.7001,0.57357,B
0.79569,0.51916,0.83839,0.07186,A
0.4439,0.69339,0.74837,0.39869,B
0.74478,0.59336,0.91621,0.37995,B
0.15309,0.51004,0.88959,0.93867,A
0.76208,0.85204,0.90907,0.69472,B
0.66193,0.54782,0.72843,0.6431,B
0.67964,0.53842,0.62526,0.64299,B
0.96832,0.09413,0.36687,0.69576,B
0.22097,0.69316,0.6247,0.16975,B
0.50869,0.23192,0.24781,0.04579,B
0.80653,0.73082,0.13567,0.97254,B
0.0195,0.93381,0.33324,0.00533,A
0.55971,0.54206,0.9275,0.97353,A
0.89986,0.17756,0.91119,0.54326,A
0.32571,0.33624,0.58044,0.54191,A
0.75599,0.4616,0.35077,0.52753,B
0.37903,0.03459,0.53875,0.68505,B
0.64392,0.55725,0.51203,0.97912,B
0.70904,0.59462,0.63078,0.42881,B
0.35214,0.54172,0.7965,0.61711,B
0.24238,0.93701,0.19809,0.04432,B
0.93695,0.94701,0.88266,0.93985,A
0.31213,0.61489,0.25834,0.98323,B
0.53528,0.50653,0.34333,0.34009,A
0.60775,0.23793,0.46401,0.91878,B
0.71197,0.27202,0.76747,0.02993,B
0.47967,0.85496,0.69735,0.42992,B
0.42865,0.46053,0.54089,0.84936,B
0.59632,0.58945,0.36843,0.00398,A
0.28549,0.38834,0.99047,0.7294,B
0.72723,0.18874,0.08673,0.14305,A
0.37591,0.17413,0.64659,0.37662,A
0.31063,0.64591,0.61562,0.03888,B
0.51546,0.17308,0.67842,0.31149,A
0.5461,0.90838,0.70995,0.02044,B
0.90134,0.6206,0.11838,0.5729,B
0.30819,0.02786,0.28482,0.15686,B
0.32434,0.46207,0.06496,0.30361,B
0.60542,0.48404,0.07238,0.77057,B
0.03083,0.02538,0.72883,0.72918,A
0.55608,0.07102,0.21021,0.83555,B
0.43523,0.21369,0.34526,0.81626,A
0.03107,0.58123,0.96393,0.88986,B
0.51965,0.29625,0.51487,0.74546,A
0.25876,0.07616,0.16469,0.68071,A
0.61339,0.26474,0.11951,0.37808,B
0.86868,0.68842,0.56782,0.39038,B
0.75812,0.3482,0.14412,0.51677,A
0.49456,0.15928,0.22482,0.24902,A
0.89601,0.78136,0.81987,0.26396,B
0.1405,0.88929,0.07131,0.57485,B
0.03929,0.17441,0.26829,0.39256,A
0.00494,0.39365,0.85854,0.60153,A
0.82915,0.66874,0.56586,0.04425,B
0.14986,0.19508,0.92631,0.64356,A
0.02849,0.95072,0.08944,0.7884,B
0.496,0.16472,0.50978,0.05923,B
0.87096,0.28871,0.68468,0.71024,A
0.48054,0.91722,0.02394,0.97379,B
0.97942,0.38245,0.08045,0.42972,A
0.50158,0.31408,0.86519,0.30352,A
0.6276,0.39033,0.32025,0.8224,B
0.18554,0.65972,0.33907,0.60563,A
0.45825,0.45901,0.03097,0.75469,B
0.2814,0.37198,0.10819,0.34249,A
0.42146,0.53343,0.31019,0.63902,B
0.87697,0.89215,0.68605,0.13632,B
0.30942,0.32001,0.74993,0.22089,B
0.26308,0.54041,0.4362,0.55656,B
0.01657,0.47588,0.90171,0.30679,B
0.46728,0.47768,0.49994,0.18825,A
0.02051,0.57367,0.9136,0.69028,B
0.90772,0.13242,0.60526,0.38581,B
0.99351,0.54422,0.0561,0.651,A
0.63962,0.64496,0.72665,0.75371,A
0.8877,0.01086,0.63386,0.35798,A
0.48248,0.35217,0.11483,0.58619,B
0.07039,0.70756,0.19798,0.14024,A
0.14628,0.61374,0.91635,0.23475,B
0.52228,0.25021,0.17983,0.42077,A
0.28376,0.13592,0.75438,0.05492,B
0.24564,0.09552,0.57773,0.36085,B
0.75958,0.00091,0.39878,0.21815,A
0.24922,0.63434,0.58447,0.38308,A
0.16782,0.8573,0.52873,0.77085,A
0.61106,0.14944,0.25809,0.03078,B
0.49066,0.61358,0.03115,0.02281,A
0.05259,0.50065,0.49557,0.53834,A
0.43166,0.25025,0.53158,0.7259,A
0.41203,0.55001,0.53892,0.56952,B
0.44913,0.76538,0.93044,0.27783,B
0.2379,0.2279,0.78464,0.28117,B
0.97982,0.16044,0.03168,0.33796,A
0.37861,0.73029,0.38453,0.11089,A
0.54876,0.79029,0.50132,0.20937,B
0.41949,0.00589,0.98638,0.95151,B
0.554,0.95741,0.85969,0.26927,A
0.73953,0.9707,0.9229,0.69111,A
0.90191,0.18327,0.41727,0.55431,A
0.39511,0.17625,0.19734,0.74003,A
0.31188,0.12957,0.00411,0.01722,A
0.67625,0.35871,0.33045,0.66547,A
0.78737,0.32468,0.12415,0.07218,B
0.01523,0.19441,0.29358,0.83427,A
0.38175,0.6384,0.67915,0.68446,B
0.3736,0.58649,0.68384,0.37242,B
0.44238,0.35106,0.69575,0.89796,A
0.94087,0.35425,0.38259,0.09628,B
0.6725,0.18422,0.87461,0.05053,A
0.78897,0.68383,0.15616,0.11373,A
0.31516,0.41517,0.48787,0.28332,A
0.45244,0.4862,0.54066,0.44654,B
0.34593,0.94615,0.64949,0.01251,B
0.32911,0.45778,0.6423,0.32106,A
0.17854,0.71913,0.98885,0.54148,A
0.87482,0.08527,0.14508,0.95981,B
0.40367,0.33305,0.68026,0.93551,B
0.18178,0.79005,0.13229,0.44956,A
0.5747,0.6829,0.09244,0.58533,A
0.8643,0.95855,0.10386,0.43455,B
0.21401,0.92586,0.8412,0.09419,B
0.60161,0.20094,0.21004,0.83583,B
0.22212,0.4188,0.25882,0.51108,B
0.82869,0.78442,0.77713,0.4578,A
0.71885,0.44481,0.74036,0.71878,B
0.01692,0.08886,0.83812,0.29857,B
0.46961,0.60071,0.76029,0.36926,B
0.86224,0.61083,0.85439,0.46457,B
0.59629,0.56129,0.95712,0.68001,B
0.79039,0.959,0.54445,0.15762,B
0.61769,0.20114,0.08254,0.88448,B
0.88541,0.57318,0.56603,0.72653,B
0.79189,0.70835,0.14988,0.50817,B
0.89217,0.74487,0.81204,0.46732,B
0.88337,0.63495,0.94925,0.27006,B
0.33309,0.01258,0.42453,0.56099,A
0.047,0.99208,0.04766,0.06328,A
0.29347,0.8558,0.9311,0.4509,B
0.14394,0.54744,0.00346,0.76831,A
0.24768,0.49697,0.15355,0.49851,B
0.89208,0.63347,0.70894,0.3365,A
0.20566,0.51026,0.97076,0.14282,A
0.55842,0.98082,0.27963,0.75258,A
