attr1,attr2,attr3,attr4,class
0.58733,0.17582,0.55319,0.1605,A
0.22751,0.06576,0.51277,0.28388,B
0.25372,0.76241,0.58662,0.80651,A
0.15425,0.48468,0.35756,0.67083,A
0.00249,0.13907,0.06753,0.0108,A
0.68623,0.74929,0.42041,0.23025,A
0.58692,0.50469,0.17534,0.35582,A
0.47233,0.43956,0.70227,0.25131,A
0.24494,0.44817,0.39077,0.8169,B
0.57798,0.66713,0.13144,0.48244,B
0.50499,0.45141,0.54191,0.37125,B
0.38948,0.39145,0.36322,0.69087,B
0.20827,0.57438,0.73692,0.64802,B
0.24575,0.04508,0.244,0.08921,B
0.66461,0.0197,0.89506,0.77103,A
0.93651,0.53854,0.39802,0.93092,A
0.70687,0.04608,0.4435,0.35252,A
0.61224,0.46796,0.24573,0.84273,B
0.67277,0.986,0.82228,0.53715,A
0.97798,0.05661,0.27707,0.42964,B
0.16797,0.08075,0.87588,0.76523,A
0.1299,0.35247,0.85649,0.51284,B
0.41197,0.5934,0.99242,0.88986,B
0.12492,0.2381,0.07944,0.90074,A
0.63042,0.12044,0.35053,0.92022,B
0.25965,0.50439,0.15753,0.41202,B
0.67283,0.99632,0.68283,0.60391,A
0.70511,0.28439,0.99591,0.6657,A
0.58294,0.67651,0.92174,0.99778,B
0.79818,0.70052,0.44484,0.33724,A
0.00307,0.80567,0.15351,0.24871,B
0.3802,0.31012,0.55394,0.48482,A
0.85556,0.80329,0.87784,0.63374,A
0.97828,0.92456,0.68462,0.28137,B
0.89119,0.9031,0.75498,0.57119,A
0.93991,0.25198,0.69302,0.156,A
0.62519,0.00771,0.73503,0.58523,B
0.35976,0.93537,0.56941,0.03265,B
0.72812,0.6001,0.3518,0.09511,B
0.52034,0.82933,0.21762,0.55869,B
0.9289,0.67812,0.59573,0.43848,B
0.93346,0.59442,0.53524,0.54845,B
0.94608,0.52712,0.09973,0.87104,A
0.40351,0.50183,0.34339,0.58377,B
0.9805,0.32495,0.94562,0.3839,A
0.73112,0.54947,0.51415,0.63753,B
0.28917,0.24487,0.59461,0.84862,A
0.84697,0.37826,0.08578,0.45657,B
0.90531,0.71835,0.16422,0.63365,B
0.455,0.47688,0.31375,0.45265,B
0.15624,0.8899,0.22243,0.35105,B
0.2093,0.42822,0.12863,0.14584,A
0.15922,0.3928,0.78355,0.90486,A
0.91815,0.56345,0.59764,0.65957,B
0.40197,0.64894,0.5871,0.49186,B
0.31793,0.37949,0.47119,0.37582,A
0.24239,0.68915,0.78302,0.85989,A
0.67067,0.04654,0.4936,0.51891,B
0.87797,0.1084,0.36037,0.08887,B
0.1385,0.799,0.69123,0.53294,A
0.19762,0.43133,0.42566,0.71346,B
0.84249,0.76188,0.02399,0.76102,B
0.88107,0.20606,0.3831,0.55339,A
0.71947,0.49335,0.51976,0.43607,B
0.5156,0.56543,0.60953,0.23664,A
0.80298,0.7794,0.45999,0.19394,B
0.88934,0.64749,0.56513,0.14271,A
0.73513,0.71962,0.42257,0.6887,B
0.59178,0.55735,0.0307,0.24097,B
0.13395,0.61603,0.69054,0.01811,B
0.97807,0.64405,0.01101,0.16021,A
0.16902,0.84532,0.95095,0.58067,A
0.79638,0.44898,0.60166,0.96626,A
0.31899,0.73887,0.58232,0.57811,A
0.44625,0.16724,0.45666,0.07441,B
0.16306,0.63922,0.4471,0.42756,B
0.57901,0.50278,0.16334,0.85475,B
0.51991,0.8252,0.05429,0.70503,A
0.62954,0.62748,0.02766,0.81585,B
0.81381,0.44941,0.93857,0.3857,A
0.03127,0.56997,0.34034,0.28289,A
0.97398,0.16991,0.03591,0.87261,A
0.93205,0.03188,0.77769,0.29973,A
0.23113,0.05897,0.04519,0.40232,A
0.0529,0.64447,0.37716,0.96809,B
0.30983,0.54448,0.29816,0.67187,B
0.09379,0.28888,0.26318,0.87728,B
0.24837,0.12649,0.60059,0.69939,A
0.11699,0.95763,0.20655,0.58616,A
0.64352,0.29392,0.34987,0.56794,B
0.1366,0.01289,0.83933,0.10884,B
0.5478,0.70995,0.58773,0.86261,B
0.21473,0.67824,0.05354,0.12911,B
0.99827,0.29561,0.25047,0.38749,A
0.68711,0.54899,0.93242,0.60932,A
0.68952,0.16411,0.30073,0.49334,A
0.64736,0.47869,0.77752,0.54078,B
0.31889,0.69969,0.83528,0.15411,B
0.03252,0.87802,0.68146,0.17201,A
0.2815,0.14701,0.85815,0.7707,B
0.25847,0.66806,0.09854,0.81945,A
0.96868,0.00697,0.71945,0.14448,A
0.06596,0.91655,0.31889,0.59376,A
0.0599,0.40452,0.85402,0.87009,A
0.55089,0.89481,0.89728,0.22062,A
0.55635,0.58255,0.92481,0.52495,B
0.21506,0.7843,0.52017,0.22895,A
0.30031,0.77723,0.26827,0.29327,A
0.42497,0.7828,0.37065,0.68139,B
0.2749,0.64816,0.33941,0.8756,A
0.63771,0.93413,0.30785,0.6459,A
0.24942,0.98837,0.17332,0.77552,B
0.51579,0.47686,0.4166,0.95932,B
0.06282,0.8193,0.97321,0.41248,A
0.49021,0.99771,0.90146,0.83361,A
0.45201,0.11495,0.53449,0.31088,A
0.73357,0.9455,0.04092,0.5822,B
0.6724,0.42485,0.4205,0.6339,B
0.89334,0.85421,0.57036,0.2771,B
0.6045,0.81456,0.72725,0.69323,B
0.64847,0.97477,0.34574,0.0078,B
0.05957,0.7691,0.17267,0.03789,A
0.07196,0.21219,0.94111,0.22939,A
0.83029,0.15302,0.69991,0.13745,A
0.15857,0.80092,0.71515,0.88441,A
0.07988,0.01688,0.72759,0.45696,A
0.88571,0.27983,0.48296,0.9815,A
0.28568,0.86433,0.32743,0.59704,A
0.59473,0.13043,0.71352,0.96144,B
0.80446,0.77631,0.87376,0.58016,A
0.74686,0.20478,0.40195,0.52042,A
0.56417,0.51315,0.96218,0.84644,B
0.95382,0.2898,0.09893,0.62305,B
0.09821,0.13183,0.95564,0.1743,A
0.30751,0.30626,0.80301,0.24325,B
0.84234,0.8205,0.5509,0.57735,A
0.33738,0.18067,0.48217,0.7435,A
0.01621,0.53852,0.55859,0.80204,A
0.65573,0.07277,0.5424,0.65045,B
0.66207,0.06433,0.82609,0.2267,B
0.30691,0.95903,0.01512,0.15525,A
0.53056,0.52384,0.97579,0.57294,B
0.73632,0.06355,0.25179,0.75272,B
0.66626,0.96021,0.33329,0.40082,A
0.36161,0.07604,0.99336,0.65335,A
0.53085,0.66029,0.00524,0.80628,A
0.06872,0.49565,0.19692,0.31417,B
0.13855,0.12547,0.54805,0.16324,A
0.8748,0.17434,0.11463,0.93867,A
0.83883,0.28606,0.60213,0.90409,A
0.122,0.65868,0.8749,0.09863,B
0.23763,0.35278,0.24071,0.94814,A
0.05569,0.84207,0.78402,0.40474,A
0.27197,0.32679,0.87916,0.71933,B
0.94593,0.60549,0.06596,0.65439,B
0.26376,0.35825,0.2765,0.79921,A
0.39215,0.62535,0.79868,0.59037,B
0.471,0.14489,0.78084,0.7868,A
0.85657,0.83552,0.79937,0.97874,B
0.90383,0.293,0.31217,0.11261,A
0.40118,0.40307,0.57135,0.37008,B
0.85795,0.69876,0.55084,0.41025,B
0.02419,0.51491,0.78725,0.97867,A
0.89046,0.21808,0.14411,0.24267,A
0.53863,0.17392,0.34468,0.90658,A
0.04086,0.53348,0.98735,0.4917,B
0.6929,0.23454,0.09615,0.50827,B
0.32727,0.99071,0.8353,0.474,A
0.60108,0.03723,0.62919,0.2043,B
0.49745,0.31875,0.86316,0.99081,A
0.50359,0.854,0.10225,0.55342,A
0.68692,0.55486,0.83768,0.32887,A
0.07906,0.53683,0.45289,0.00258,A
0.80541,0.48484,0.42259,0.36835,B
0.32593,0.47935,0.67288,0.32953,A
0.0338,0.00406,0.30849,0.71243,A
0.0907,0.37279,0.2942,0.78701,B
0.64183,0.48311,0.04462,0.14493,B
0.99751,0.07076,0.38202,0.1232,A
0.97782,0.17714,0.56061,0.88181,A
0.08028,0.26451,0.52536,0.6665,B
0.01754,0.96522,0.40789,0.80057,B
0.99046,0.67176,0.46795,0.73262,B
0.06727,0.24859,0.86605,0.96519,B
0.15345,0.0409,0.70171,0.50212,A
0.15965,0.57388,0.68458,0.80912,A
0.71513,0.27576,0.29856,0.29503,A
0.54624,0.04918,0.80098,0.69908,B
0.0095,0.68844,0.40633,0.6742,A
0.44558,0.85804,0.39162,0.98247,B
0.30622,0.21394,0.48146,0.16169,B
0.81192,0.57774,0.08699,0.36348,A
0.16603,0.18193,0.5101,0.20927,A
0.21938,0.52621,0.82229,0.24609,B
0.18,0.43344,0.36777,0.3965,B
0.97565,0.37662,0.62899,0.03748,B
0.14971,0.8206,0.70321,0.47163,A
0.86834,0.73,0.18453,0.99089,B
0.84725,0.16664,0.31262,0.48561,A
0.03695,0.91797,0.21515,0.55628,B
0.1427,0.35436,0.51236,0.9863,A
0.5499,0.34497,0.34187,0.44772,A
0.25195,0.32654,0.42841,0.51177,A
0.86298,0.39175,0.18167,0.08108,A
0.39848,0.86055,0.08364,0.46612,A
0.4555,0.00376,0.77011,0.16187,A
0.96617,0.71107,0.08134,0.60668,B
0.20712,0.11166,0.66571,0.96253,A
0.53007,0.10755,0.62718,0.71477,B
0.02863,0.66104,0.66207,0.15713,A
0.3691,0.13628,0.72408,0.07413,B
0.97875,0.94815,0.92243,0.51791,A
0.55653,0.07304,0.20914,0.65284,B
0.43631,0.42539,0.32017,0.46652,B
0.4199,0.56857,0.58824,0.59416,B
0.85261,0.83509,0.34581,0.39782,A
0.01162,0.13069,0.88729,0.47529,B
0.24268,0.31495,0.04626,0.11758,A
0.63362,0.1285,0.67972,0.80196,B
0.80632,0.75465,0.83959,0.0095,B
0.13906,0.20931,0.38084,0.49543,B
0.82651,0.8716,0.35301,0.06734,B
0.39907,0.01361,0.67943,0.64657,B
0.87003,0.53819,0.24124,0.95581,A
0.70887,0.63792,0.41311,0.71815,B
0.42152,0.062,0.18249,0.32231,A
0.25882,0.72331,0.10395,0.17862,B
0.99624,0.24777,0.57879,0.09923,B
0.50921,0.91737,0.7794,0.82647,A
0.75254,0.14369,0.51318,0.38698,A
0.1636,0.78834,0.90506,0.58831,B
0.11017,0.64939,0.71302,0.22043,A
0.27914,0.57433,0.56789,0.53069,B
0.54075,0.32536,0.46243,0.29044,A
0.63991,0.89659,0.05588,0.14363,A
0.44763,0.09045,0.08764,0.15789,B
0.09016,0.89147,0.70638,0.74587,A
0.1231,0.70998,0.32519,0.22637,A
0.67662,0.54504,0.42443,0.58688,B
0.31532,0.42006,0.00204,0.84013,A
0.50443,0.88294,0.67271,0.54067,A
0.34598,0.35678,0.72663,0.0578,B
0.68465,0.47769,0.5019,0.15208,A
0.47553,0.42831,0.42348,0.93249,B
0.01796,0.91562,0.15385,0.56071,B
0.58904,0.30067,0.75168,0.80105,A
0.76406,0.21541,0.10672,0.62099,B
0.64276,0.55181,0.47784,0.45309,B
0.24628,0.86959,0.78473,0.12919,A
0.60733,0.1711,0.98501,0.39048,A
0.94615,0.64808,0.21098,0.80696,B
0.71333,0.09322,0.38111,0.1133,A
0.15949,0.33998,0.41144,0.3559,A
0.86277,0.27171,0.28112,0.41577,A
0.40852,0.31791,0.98363,0.07664,A
0.4637,0.51363,0.43719,0.5399,B
0.15461,0.39054,0.79682,0.41711,A
0.89524,0.23806,0.32578,0.19462,A
0.81827,0.61639,0.53863,0.93759,B
0.89963,0.01339,0.7293,0.37414,B
0.91035,0.44571,0.53945,0.07974,A
0.71771,0.05925,0.95547,0.30576,B
0.31704,0.55436,0.07685,0.20572,B
0.74345,0.39027,0.04768,0.68827,A
0.76943,0.78968,0.93913,0.67053,A
0.89231,0.55171,0.28042,0.34199,A
0.80959,0.18633,0.30392,0.58938,A
0.79282,0.04989,0.99261,0.92747,B
0.19236,0.21804,0.72262,0.49114,A
0.11875,0.02388,0.46868,0.01706,A
0.91524,0.35342,0.79213,0.05537,B
0.91891,0.97341,0.49969,0.70174,A
0.40214,0.43304,0.76734,0.32962,A
0.94816,0.20505,0.54266,0.04288,B
0.317,0.25571,0.92086,0.19432,A
0.75975,0.28555,0.15804,0.90689,A
0.17566,0.34902,0.33903,0.77281,B
0.47758,0.03952,0.37823,0.71192,B
0.97899,0.79281,0.45602,0.81505,A
0.8526,0.42867,0.84646,0.06727,A
0.12753,0.87154,0.94851,0.17907,B
0.12069,0.05661,0.52415,0.342,A
0.96792,0.71832,0.35442,0.67849,B
0.3371,0.06643,0.87171,0.78808,A
0.26036,0.66024,0.84509,0.4322,B
0.53555,0.27155,0.78752,0.99792,A
0.57226,0.71306,0.53278,0.87982,B
0.43477,0.02769,0.44622,0.03419,B
0.32478,0.15578,0.7105,0.56098,A
0.83817,0.49972,0.77799,0.93677,A
0.98865,0.34143,0.09373,0.67867,B
0.22239,0.57707,0.84586,0.38005,B
0.74279,0.77734,0.85815,0.94861,A
0.92016,0.03318,0.50762,0.19465,A
0.95337,0.80674,0.43719,0.09939,B
0.54921,0.58143,0.97396,0.83909,B
0.619,0.28165,0.85706,0.92435,A
0.55267,0.62024,0.92911,0.63951,B
0.35405,0.74244,0.55152,0.87716,A
0.38684,0.41591,0.52725,0.25719,A
0.2006,0.93912,0.77361,0.88979,B
0.60143,0.47448,0.24199,0.32847,A
0.03649,0.655,0.48212,0.56984,A
0.67296,0.62694,0.88605,0.31781,B
0.92123,0.90421,0.45255,0.93713,A
0.44648,0.12617,0.34552,0.36922,B
0.53198,0.23203,0.97565,0.47343,B
0.15888,0.51579,0.11146,0.96445,B
0.26514,0.02989,0.04545,0.69867,A
0.61433,0.96025,0.63251,0.71999,A
0.11694,0.39083,0.95444,0.77989,A
0.53904,0.39156,0.21834,0.5556,B
0.94501,0.17618,0.81495,0.018,B
0.61205,0.48255,0.5788,0.47894,B
0.58026,0.3602,0.70896,0.9363,B
0.29259,0.80606,0.57279,0.15326,A
0.83828,0.82495,0.40608,0.85345,A
0.68626,0.56733,0.81672,0.84633,B
0.31561,0.986,0.59579,0.77103,B
0.97812,0.70273,0.51258,0.57944,B
0.23108,0.97134,0.60706,0.13746,A
0.54581,0.95566,0.94094,0.89483,A
0.27853,0.38997,0.34918,0.03946,A
0.6386,0.94008,0.1723,0.13238,B
0.3212,0.37002,0.08378,0.8408,B
0.08992,0.28365,0.60566,0.24125,A
0.8303,0.90792,0.81702,0.03951,B
0.80809,0.94591,0.04473,0.05513,A
0.97399,0.99127,0.94841,0.06218,A
0.01917,0.64863,0.79138,0.46804,A
0.52341,0.28051,0.77261,0.03684,B
0.11002,0.63419,0.65336,0.40469,B
0.51718,0.27355,0.16362,0.73154,A
0.47955,0.59863,0.78812,0.78854,B
0.71363,0.81341,0.37235,0.13324,B
0.04576,0.57842,0.6292,0.27429,B
0.46556,0.59531,0.99486,0.30267,A
0.20488,0.61288,0.60841,0.8438,A
0.54613,0.58179,0.01932,0.09348,A
0.7377,0.09997,0.16781,0.74004,B
0.10697,0.5853,0.40326,0.20416,A
0.18523,0.5617,0.99203,0.24499,A
0.3154,0.19615,0.73656,0.08519,B
0.57873,0.45677,0.96909,0.10091,B
0.35856,0.17859,0.43344,0.12074,B
0.57674,0.45919,0.96716,0.01793,B
0.91473,0.23999,0.82297,0.64476,A
0.15006,0.26654,0.67208,0.99347,B
0.68127,0.85332,0.36108,0.97827,B
0.22006,0.35027,0.15386,0.1525,B
0.57716,0.44022,0.90198,0.39444,B
0.86464,0.30109,0.35171,0.10625,B
0.37264,0.06394,0.81025,0.82616,B
0.25715,0.50615,0.54678,0.34408,A
0.71794,0.25792,0.10403,0.15895,A
0.05372,0.78378,0.52021,0.01925,A
0.27708,0.4246,0.12457,0.9235,B
0.6712,0.76201,0.04141,0.13282,B
0.54174,0.19709,0.49354,0.45349,A
0.81004,0.6062,0.64031,0.95128,B
0.13313,0.60937,0.77675,0.76046,B
0.02765,0.77778,0.66505,0.89618,B
0.94872,0.1361,0.18997,0.58554,B
0.69652,0.46242,0.69847,0.24049,A
0.7377,0.38032,0.60421,0.96812,A
0.36608,0.12597,0.66513,0.40039,A
0.22843,0.97493,0.00467,0.9045,A
0.83958,0.91755,0.25954,0.41727,A
0.52074,0.31298,0.83612,0.29862,A
0.6769,0.19992,0.75704,0.75898,A
0.49819,0.7813,0.75332,0.96344,B
0.67404,0.94148,0.46982,0.09403,B
0.82305,0.1251,0.69902,0.30123,A
0.61973,0.51335,0.24933,0.72677,B
0.83846,0.85322,0.71265,0.30386,B
0.42211,0.15856,0.81895,0.71678,A
0.26141,0.9339,0.5511,0.87986,B
0.91021,0.58774,0.84077,0.61182,B
0.43114,0.79548,0.16574,0.43018,B
0.46845,0.12043,0.51245,0.57987,B
0.48015,0.76072,0.46117,0.52202,B
0.9506,0.08941,0.20309,0.32395,A
0.12407,0.63871,0.14709,0.47672,B
0.64655,0.00304,0.33067,0.52682,B
0.63801,0.59139,0.52326,0.15712,B
0.46043,0.64485,0.20229,0.09568,A
0.22684,0.65001,0.42103,0.26694,B
0.66762,0.8627,0.43594,0.27616,B
0.3632,0.28983,0.41838,0.3642,A
0.30639,0.96007,0.77742,0.63322,B
0.66678,0.93503,0.28867,0.31774,B
0.01241,0.85751,0.31872,0.91154,B
0.55199,0.30867,0.07743,0.51138,B
0.33225,0.71592,0.62926,0.45484,A
0.66072,0.11706,0.26436,0.66452,B
0.17154,0.0245,0.31705,0.68088,A
0.0558,0.36304,0.67447,0.58861,B
0.9549,0.60839,0.73023,0.39942,B
0.59235,0.14421,0.6635,0.18177,A
0.94352,0.90837,0.84233,0.6102,A
0.1314,0.41994,0.41587,0.55394,A
0.44996,0.16277,0.99726,0.85411,B
0.18009,0.6732,0.04751,0.69024,A
0.93134,0.18363,0.94279,0.69042,A
0.89956,0.44226,0.73392,0.51765,B
0.33627,0.64662,0.98177,0.12629,A
0.44535,0.50909,0.83105,0.67691,B
0.32416,0.17115,0.70601,0.89931,A
0.20327,0.85427,0.01763,0.60905,B
0.85747,0.70404,0.97136,0.52306,A
0.31735,0.84501,0.45757,0.90008,A
0.67448,0.22581,0.79139,0.48267,A
0.81425,0.69857,0.97806,0.57604,A
0.00802,0.95672,0.13612,0.76388,B
0.90215,0.08619,0.44868,0.95208,B
0.13546,0.84693,0.0007,0.1669,A
0.75027,0.4851,0.89648,0.83949,B
0.11247,0.53938,0.05331,0.57486,B
0.04568,0.99797,0.9406,0.24338,B
0.51628,0.61245,0.63954,0.18751,A
0.95407,0.46925,0.93504,0.50125,A
0.32845,0.12189,0.27016,0.71456,A
0.98994,0.40855,0.00972,0.03692,A
0.9939,0.90253,0.04847,0.71584,B
0.34925,0.35151,0.74362,0.60707,A
0.18611,0.83224,0.71967,0.10812,A
0.33624,0.6144,0.41711,0.19276,B
0.95879,0.23487,0.39018,0.72798,A
0.17684,0.63044,0.10764,0.85028,A
0.06362,0.80385,0.60726,0.22222,A
0.88007,0.79985,0.93801,0.61305,A
0.9966,0.59163,0.55932,0.30563,A
0.59287,0.36561,0.5743,0.80532,A
0.04898,0.76009,0.0761,0.95364,A
0.51121,0.88928,0.47362,0.73872,A
0.46758,0.56701,0.37386,0.15158,A
0.43497,0.14372,0.30958,0.55336,A
0.9248,0.81649,0.9923,0.11107,A
0.8114,0.58602,0.3361,0.14996,A
0.3875,0.03403,0.06995,0.07465,A
0.06808,0.82724,0.18704,0.14993,A
0.89575,0.88279,0.39012,0.95281,A
0.36337,0.6859,0.93317,0.52385,A
0.1733,0.42418,0.09368,0.31183,B
0.67256,0.21436,0.38648,0.1905,A
0.31038,0.03495,0.18798,0.06178,B
0.85373,0.14096,0.7565,0.67793,B
0.04506,0.7805,0.4733,0.6728,A
0.24655,0.76569,0.31172,0.87135,A
0.11214,0.45083,0.578,0.92546,A
0.62403,0.18685,0.68255,0.77723,B
0.92677,0.6323,0.54768,0.74874,B
0.63268,0.15359,0.67507,0.00901,B
0.00349,0.01755,0.58862,0.65476,A
0.68439,0.84933,0.24758,0.33367,B
0.25819,0.94754,0.49957,0.49162,B
0.85584,0.60972,0.20445,0.29332,A
0.93595,0.4795,0.85357,0.16576,A
0.61937,0.76208,0.8874,0.61644,B
0.87209,0.77023,0.28185,0.3448,B
0.81544,0.37009,0.63218,0.39904,A
0.08093,0.10492,0.38829,0.47273,A
0.57085,0.9459,0.71977,0.41759,A
0.42073,0.79215,0.22646,0.03089,A
0.13846,0.04613,0.5517,0.86074,A
0.39916,0.06058,0.9488,0.86709,B
0.76688,0.33433,0.35,0.41297,A
0.93116,0.62672,0.8917,0.66563,B
0.31574,0.23654,0.99481,0.83403,A
0.1791,0.45116,0.78515,0.49457,B
0.87362,0.26547,0.06907,0.82502,B
0.14537,0.98172,0.47748,0.24746,B
0.5764,0.91857,0.74356,0.52934,A
0.55329,0.416,0.40421,0.72653,B
0.61458,0.21605,0.07174,0.54938,B
0.01907,0.57885,0.85019,0.95027,B
0.84268,0.49641,0.19901,0.88025,B
0.02966,0.12918,0.05571,0.43852,A
0.16002,0.64407,0.6355,0.62858,B
0.70122,0.17693,0.92682,0.00997,B
0.73215,0.86849,0.79645,0.64495,A
0.65154,0.55982,0.51069,0.71105,B
0.91663,0.27365,0.54097,0.50612,A
0.82127,0.91408,0.98517,0.54074,A
0.01311,0.2405,0.01546,0.67316,B
0.33963,0.45813,0.10967,0.14953,B
0.29139,0.99949,0.92574,0.28196,A
0.64877,0.92069,0.59604,0.04213,B
0.99235,0.91182,0.71923,0.87719,A
0.76575,0.96286,0.75151,0.22439,B
0.27733,0.59165,0.15095,0.03145,B
0.70231,0.67715,0.67498,0.52594,B
0.97171,0.75567,0.88844,0.20668,B
0.38778,0.651,0.62526,0.92466,B
0.05839,0.91594,0.4553,0.59774,A
0.24666,0.43769,0.09528,0.53006,B
0.99138,0.35925,0.84583,0.3138,B
0.15627,0.90746,0.46538,0.04394,A
0.98095,0.20521,0.55984,0.08444,B
0.72567,0.87137,0.74106,0.71783,A
0.19184,0.51598,0.97326,0.53215,B
0.91989,0.74448,0.21879,0.83138,B
0.22355,0.53738,0.69332,0.04119,A
0.43425,0.10563,0.9433,0.05393,A
0.81325,0.33043,0.60834,0.50241,A
0.76736,0.66369,0.88077,0.11568,B
0.37432,0.32826,0.65778,0.71529,A
0.05789,0.48349,0.77693,0.72919,A
0.33613,0.42129,0.90617,0.61761,A
0.60901,0.07886,0.06387,0.12277,B
0.24914,0.62366,0.89407,0.80033,B
0.1096,0.77637,0.05376,0.67654,A
0.3212,0.60542,0.66213,0.09949,B
0.38136,0.49544,0.16331,0.21607,A
0.68103,0.5817,0.32529,0.31221,A
0.68905,0.87282,0.89115,0.22673,B
0.49488,0.87487,0.12116,0.10258,B
0.47723,0.83567,0.32418,0.76151,B
0.94564,0.51127,0.47164,0.90444,B
0.92224,0.87247,0.51851,0.77258,A
0.65873,0.15615,0.54457,0.50446,A
0.45737,0.08792,0.29482,0.0621,B
0.32191,0.45958,0.2668,0.72027,B
0.48159,0.58328,0.15626,0.43139,B
0.75368,0.71401,0.65059,0.57924,B
0.10061,0.24657,0.98724,0.23509,A
0.23049,0.50088,0.58003,0.40437,B
0.00368,0.35388,0.7429,0.68967,A
0.0933,0.39756,0.33849,0.39414,A
0.1112,0.82635,0.03572,0.688,A
0.05468,0.79972,0.63854,0.3731,A
0.48402,0.60762,0.63432,0.28304,A
0.7093,0.73067,0.72997,0.31125,A
0.15297,0.97118,0.20054,0.78004,A
0.49164,0.30394,0.43803,0.34151,A
0.273,0.41051,0.83281,0.09433,A
0.57273,0.06289,0.91151,0.58885,A
0.85372,0.43068,0.85784,0.76238,B
0.2336,0.98023,0.60553,0.60374,B
0.8599,0.93429,0.03944,0.83617,B
0.7618,0.77995,0.55284,0.22821,B
0.02961,0.35632,0.88975,0.10379,A
0.54313,0.95679,0.29657,0.79805,A
0.23898,0.25044,0.66004,0.37776,A
0.36216,0.74214,0.96808,0.25507,A
0.03604,0.54828,0.16911,0.62356,A
0.02874,0.56686,0.85665,0.54924,A
0.85458,0.11524,0.12596,0.92707,B
0.97106,0.03456,0.48945,0.98003,B
0.17835,0.76818,0.17597,0.56426,A
0.94835,0.30834,0.83929,0.00076,A
0.34096,0.96245,0.15752,0.01601,B
0.02033,0.80322,0.00395,0.40203,A
0.21108,0.57069,0.85687,0.05977,A
0.42381,0.80695,0.50995,0.46611,B
0.95876,0.95244,0.65264,0.28172,B
0.4844,0.28341,0.19325,0.78867,A
0.34931,0.11622,0.64787,0.56545,A
0.4807,0.78333,0.13089,0.78666,B
0.23254,0.77583,0.28395,0.39207,A
0.62186,0.44268,0.44618,0.20023,A
0.09377,0.25597,0.41329,0.69656,B
0.06678,0.98043,0.6437,0.78141,A
0.63083,0.63243,0.62666,0.20271,B
0.0906,0.94562,0.91847,0.34226,A
0.84559,0.34502,0.50292,0.59617,A
0.72626,0.18345,0.22522,0.46647,A
0.37013,0.90208,0.12222,0.15863,A
0.23706,0.8386,0.85966,0.18462,A
0.37461,0.26577,0.02768,0.43352,B
0.63648,0.91402,0.6559,0.04462,A
0.00482,0.93214,0.76807,0.78694,B
0.37121,0.21263,0.72365,0.49823,A
0.86973,0.73209,0.52617,0.244,A
0.06455,0.38337,0.24325,0.95802,B
0.08009,0.55864,0.63717,0.26998,B
0.24634,0.21346,0.44464,0.42547,A
0.48432,0.95106,0.50646,0.93066,A
0.10241,0.55948,0.52714,0.06444,A
0.41138,0.7107,0.85416,0.81931,B
0.6917,0.71486,0.89656,0.03904,B
0.3507,0.5466,0.17094,0.79503,B
0.93868,0.53268,0.33081,0.50591,B
0.44773,0.29035,0.12569,0.55102,A
0.03585,0.39444,0.81201,0.09594,A
0.36054,0.08206,0.27262,0.6392,A
0.28537,0.05389,0.90816,0.87997,B
0.89694,0.55072,0.87035,0.21843,A
0.47021,0.6554,0.74953,0.89017,B
0.36946,0.47163,0.65701,0.26968,A
0.81901,0.64486,0.76736,0.73292,B
0.27957,0.9654,0.22841,0.82955,B
0.29412,0.44444,0.50748,0.55276,B
0.2001,0.46527,0.30419,0.71393,B
0.94266,0.07259,0.29638,0.05413,B
0.34891,0.03975,0.01015,0.94876,B
0.69223,0.06084,0.8665,0.49206,A
0.33169,0.73761,0.51345,0.3543,B
0.03774,0.95649,0.75136,0.59538,B
0.1987,0.08406,0.07043,0.3735,A
0.62103,0.26621,0.01242,0.86973,B
0.76683,0.97299,0.78974,0.67709,A
0.11768,0.21897,0.67714,0.681,B
0.50143,0.70485,0.36039,0.78076,B
0.33043,0.23998,0.15252,0.34914,B
0.72858,0.99247,0.74988,0.56693,A
0.76414,0.97601,0.88341,0.31033,A
0.2455,0.87078,0.68686,0.78921,A
0.0171,0.41941,0.40271,0.89949,A
0.72567,0.9365,0.94453,0.9119,A
0.36045,0.02968,0.17258,0.86312,A
0.2989,0.1839,0.90608,0.50352,B
0.18022,0.90947,0.92695,0.66621,A
0.10491,0.36127,0.41284,0.73982,B
0.54402,0.25154,0.46316,0.71271,A
0.98719,0.69154,0.44727,0.30094,A
0.24912,0.35211,0.96416,0.12653,A
0.66159,0.81154,0.39002,0.12399,B
0.08964,0.18054,0.25272,0.52056,B
0.67706,0.8021,0.25403,0.33293,B
0.42028,0.6633,0.64976,0.56137,B
0.71984,0.70091,0.08607,0.90789,B
0.36114,0.58162,0.54668,0.53463,A
0.16646,0.63842,0.94342,0.047,A
0.51934,0.00815,0.22973,0.45688,B
0.19622,0.61139,0.19159,0.00328,B
0.9736,0.79786,0.61478,0.64534,A
0.11679,0.33931,0.27836,0.32323,A
0.17746,0.19818,0.81734,0.5937,A
0.06581,0.96293,0.34509,0.10872,B
0.90836,0.94005,0.90796,0.61141,A
0.19879,0.49971,0.31687,0.10879,A
0.63594,0.72502,0.44569,0.92089,A
0.50064,0.20688,0.39857,0.10429,B
0.72776,0.27333,0.55246,0.06328,B
0.62221,0.98402,0.12747,0.77563,A
