attr1,attr2,attr3,attr4,class
0.42986,0.89626,0.92147,0.97968,A
0.38124,0.82149,0.38633,0.95488,B
0.65459,0.01304,0.05677,0.42889,B
0.66552,0.39055,0.31037,0.06104,A
0.31919,0.32367,0.48419,0.28143,B
0.31256,0.50348,0.47805,0.07466,A
0.72199,0.06602,0.50074,0.34187,A
0.66657,0.73143,0.34281,0.75036,B
0.42526,0.70503,0.20453,0.01841,A
0.7216,0.3103,0.06868,0.25441,A
0.80293,0.6687,0.94978,0.32094,B
0.39582,0.50605,0.62981,0.85635,B
0.69934,0.58459,0.46456,0.55713,B
0.20135,0.39587,0.15944,0.95103,B
0.65676,0.25605,0.48408,0.56128,A
0.24796,0.01069,0.29564,0.49328,A
0.86366,0.56997,0.45756,0.58784,B
0.48465,0.16856,0.72525,0.84101,A
0.18409,0.43155,0.78684,0.714,B
0.00416,0.33841,0.95847,0.8678,B
0.16534,0.02831,0.34656,0.58423,A
0.97798,0.2911,0.06523,0.05738,B
0.59101,0.4167,0.44434,0.04674,B
0.05913,0.88805,0.97455,0.62279,B
0.86298,0.76868,0.65476,0.86741,A
0.71923,0.50976,0.27877,0.64326,B
0.70368,0.28661,0.10075,0.11349,A
0.60951,0.73892,0.73828,0.58095,A
0.25188,0.2327,0.49962,0.83427,A
0.00019,0.86296,0.91223,0.54345,B
0.31732,0.41205,0.88383,0.95075,B
0.30402,0.86946,0.12461,0.97277,A
0.33089,0.45388,0.76112,0.50216,B
0.21127,0.90268,0.33202,0.22073,A
0.73201,0.19225,0.34918,0.39658,A
0.5327,0.254,0.04587,0.45014,B
0.67083,0.40116,0.09696,0.57272,A
0.73668,0.77828,0.56186,0.8237,A
0.4935,0.01507,0.23268,0.10523,B
0.3782,0.67469,0.45638,0.64262,B
0.74249,0.03732,0.21304,0.69557,B
0.18982,0.58341,0.78843,0.73051,A
0.08676,0.82898,0.68972,0.7585,A
0.36639,0.20403,0.11213,0.87179,B
0.03168,0.57768,0.58015,0.91775,A
0.77588,0.44638,0.32248,0.3394,A
0.58365,0.02374,0.21954,0.37285,B
0.97331,0.60374,0.29021,0.15817,A
0.86435,0.77437,0.149,0.13195,B
0.91527,0.98838,0.23294,0.02392,B
0.00253,0.37329,0.44056,0.56022,A
0.71687,0.65145,0.0169,0.82764,B
0.56033,0.11796,0.89131,0.93679,B
0.64717,0.80478,0.77327,0.2145,B
0.199,0.03933,0.98997,0.73125,A
0.18571,0.93212,0.62838,0.49289,B
0.83263,0.84,0.36274,0.06115,B
0.23178,0.06935,0.66567,0.84901,A
0.41288,0.35592,0.33703,0.44689,A
0.09572,0.3357,0.4711,0.586,B
0.96827,0.76203,0.28993,0.02781,B
0.05259,0.72033,0.65353,0.55052,B
0.76853,0.79494,0.41889,0.05968,B
0.85404,0.45309,0.08406,0.58767,A
0.31707,0.41913,0.89168,0.0788,A
0.13916,0.37676,0.57764,0.0177,A
0.40223,0.73284,0.47351,0.28033,A
0.66158,0.26175,0.28631,0.54255,A
0.90696,0.10814,0.68915,0.16354,A
0.50015,0.57343,0.94121,0.81179,B
0.50867,0.43186,0.80191,0.20631,A
0.0799,0.55021,0.96482,0.82151,A
0.86027,0.45666,0.87646,0.41303,B
0.6206,0.09612,0.07575,0.57061,B
0.28573,0.94624,0.31729,0.34997,A
0.62862,0.85428,0.29313,0.39927,B
0.79812,0.78349,0.03138,0.55462,B
0.14562,0.83651,0.31829,0.71748,A
0.71551,0.76494,0.84075,0.05717,B
0.6005,0.48885,0.84572,0.02961,A
0.54869,0.39094,0.8544,0.27811,B
0.88326,0.54153,0.71653,0.89178,B
0.94173,0.56572,0.91483,0.81453,B
0.74785,0.73277,0.24389,0.95594,B
0.7675,0.43474,0.82108,0.3266,A
0.73827,0.21717,0.99807,0.22543,B
0.04517,0.08225,0.13999,0.37587,A
0.49489,0.63574,0.12866,0.44088,B
0.10213,0.43033,0.08474,0.7939,B
0.56742,0.34942,0.11477,0.2517,A
0.17816,0.68754,0.11345,0.20506,B
0.08164,0.48266,0.65828,0.84564,A
0.81507,0.3637,0.22889,0.83655,A
0.44635,0.89058,0.86072,0.33234,A
0.39767,0.85228,0.97313,0.81859,A
0.94025,0.39283,0.74929,0.55155,B
0.39895,0.58198,0.32255,0.08904,A
0.39021,0.71189,0.17204,0.54705,B
0.08803,0.07641,0.93575,0.13896,A
0.2599,0.06674,0.40832,0.82465,A
0.03729,0.28141,0.2358,0.94379,B
0.54168,0.02664,0.48172,0.32612,A
0.67805,0.70007,0.70556,0.53348,B
0.91606,0.99435,0.69833,0.87404,A
0.5844,0.44558,0.76184,0.05684,B
0.22945,0.26007,0.54586,0.91013,A
0.16123,0.92972,0.01728,0.22141,B
0.38087,0.29146,0.19891,0.85324,A
0.58115,0.51225,0.61112,0.05266,B
0.07513,0.20805,0.74634,0.5069,B
0.05462,0.85303,0.91565,0.24723,A
0.36484,0.99277,0.89907,0.10814,A
0.6618,0.523,0.49034,0.39614,B
0.95696,0.38985,0.0097,0.85684,B
0.91451,0.88724,0.65703,0.30187,B
0.28792,0.05206,0.57652,0.83602,A
0.26894,0.90343,0.1468,0.31289,A
0.84664,0.91029,0.1297,0.60311,A
0.0113,0.79311,0.64156,0.07003,A
0.09294,0.98123,0.5038,0.67215,A
0.50969,0.90813,0.41098,0.2709,A
0.92183,0.6259,0.8082,0.10654,B
0.64057,0.98834,0.39481,0.38876,A
0.64682,0.6259,0.63877,0.39554,A
0.38039,0.16822,0.71812,0.09975,B
0.71569,0.94419,0.9714,0.81505,A
0.21083,0.52704,0.46847,0.66139,B
0.00583,0.86197,0.97828,0.16458,B
0.46562,0.13872,0.49612,0.21887,A
0.28013,0.61579,0.85082,0.35939,B
0.44737,0.40723,0.16554,0.65499,B
0.97061,0.04181,0.96878,0.40102,B
0.91122,0.64292,0.63298,0.45001,B
0.52735,0.99894,0.42247,0.81788,A
0.41249,0.25038,0.62055,0.16041,A
0.37305,0.59733,0.89534,0.32493,B
0.43346,0.45762,0.08404,0.67124,A
0.26626,0.23787,0.76591,0.13589,B
0.34688,0.29797,0.17687,0.75988,A
0.02726,0.41386,0.45438,0.47646,A
0.68751,0.71521,0.99776,0.90336,A
0.85156,0.79717,0.87574,0.25519,B
0.9309,0.94186,0.68076,0.4393,A
0.4447,0.20304,0.13774,0.65582,A
0.12928,0.90814,0.87707,0.03843,A
0.51775,0.75874,0.61161,0.44591,B
0.36723,0.70745,0.15953,0.81823,A
0.59889,0.40394,0.91885,0.87021,B
0.91458,0.44348,0.88767,0.25829,A
0.11101,0.75826,0.10123,0.03883,A
0.47312,0.31729,0.78126,0.75155,A
0.26899,0.60928,0.33352,0.36059,B
0.96717,0.84902,0.32197,0.67739,A
0.93073,0.85848,0.2502,0.241,B
0.64825,0.86271,0.36736,0.25215,B
0.5859,0.75541,0.81996,0.13505,B
0.86611,0.49557,0.61192,0.54066,B
0.15955,0.61924,0.91069,0.35876,B
0.26503,0.13085,0.38858,0.28148,B
0.52936,0.09547,0.33124,0.41979,B
0.19819,0.74303,0.09454,0.02089,B
0.87867,0.30525,0.99546,0.44801,A
0.37979,0.16531,0.23995,0.29969,A
0.43697,0.3477,0.94653,0.27049,B
0.07768,0.33206,0.98374,0.16136,A
0.31735,0.46835,0.55557,0.93376,B
0.54464,0.36456,0.13736,0.68978,A
0.30622,0.53252,0.36613,0.40677,B
0.20888,0.21967,0.37894,0.70829,A
0.86735,0.47583,0.69914,0.13918,A
0.17382,0.97747,0.4242,0.85346,A
0.21089,0.34794,0.73296,0.42353,A
0.90777,0.79243,0.2142,0.75876,A
0.65867,0.61981,0.13951,0.30774,A
0.17108,0.5943,0.26932,0.41453,B
0.4757,0.08051,0.9595,0.83519,B
0.56772,0.45562,0.73468,0.38086,B
0.24868,0.65893,0.32674,0.45318,A
0.94693,0.82411,0.53418,0.17109,B
0.91345,0.30611,0.27851,0.09545,B
0.51917,0.9954,0.99124,0.06102,A
0.04465,0.41863,0.25212,0.34962,B
0.29443,0.27752,0.2,0.08681,B
0.34339,0.20787,0.55549,0.18841,B
0.23127,0.61812,0.37821,0.94206,B
0.92169,0.97972,0.47593,0.26605,B
0.85603,0.52266,0.98936,0.42249,A
0.28845,0.1374,0.51379,0.68008,A
0.77361,0.70798,0.15564,0.38713,B
0.54567,0.19135,0.48646,0.79125,A
0.5214,0.61054,0.59225,0.14739,A
0.57966,0.738,0.2503,0.01333,A
0.97733,0.90723,0.81386,0.65155,A
0.22896,0.18196,0.25707,0.52136,A
0.62046,0.21744,0.96355,0.42626,A
0.09175,0.71123,0.5093,0.80734,B
0.21767,0.95031,0.99305,0.29277,A
0.34877,0.26063,0.93137,0.02576,A
0.50671,0.40155,0.49355,0.08117,B
0.58607,0.28443,0.08924,0.42114,B
0.44852,0.12775,0.57658,0.28217,A
0.3619,0.3898,0.50571,0.20016,A
0.51241,0.81346,0.2474,0.55215,B
0.18903,0.64013,0.66059,0.25645,B
0.31864,0.63509,0.574,0.75913,A
0.36009,0.36967,0.20948,0.57167,A
0.68261,0.02626,0.03867,0.01741,B
0.63639,0.49766,0.93468,0.01565,A
0.98603,0.60067,0.65135,0.41073,B
0.64202,0.69473,0.91294,0.33727,B
0.31123,0.98096,0.03654,0.40633,A
0.6079,0.90706,0.7244,0.03812,A
0.45137,0.67633,0.85968,0.11126,B
0.85538,0.37134,0.62243,0.45503,A
0.69208,0.64165,0.28383,0.88038,B
0.23814,0.4571,0.03542,0.13296,A
0.19063,0.95042,0.03824,0.12037,A
0.5638,0.94904,0.64086,0.62089,A
0.16188,0.83774,0.04379,0.44853,A
0.21797,0.99589,0.43867,0.65155,B
0.89927,0.14635,0.91814,0.75143,A
0.30542,0.87262,0.65908,0.44537,A
0.25513,0.25468,0.92573,0.33875,A
0.10653,0.36982,0.70059,0.9577,A
0.8702,0.55965,0.88761,0.40892,B
0.96203,0.32587,0.65124,0.98892,A
0.96159,0.98525,0.81032,0.26203,B
0.8641,0.80164,0.56713,0.19049,B
0.10059,0.60685,0.08522,0.18498,A
0.51963,0.81343,0.30904,0.67301,B
0.73043,0.00272,0.47102,0.65973,B
0.99967,0.17676,0.89111,0.85725,A
0.74749,0.8604,0.78763,0.10593,B
0.99214,0.05494,0.88455,0.35222,B
0.01065,0.54681,0.38539,0.39726,A
0.78219,0.0386,0.20483,0.9734,B
0.0852,0.11019,0.90063,0.03005,B
0.477,0.0802,0.10362,0.54488,B
0.70957,0.86464,0.72999,0.71594,A
0.22088,0.18139,0.20228,0.4621,A
0.68041,0.7059,0.81882,0.84513,B
0.27304,0.57104,0.91647,0.74932,A
0.68753,0.35017,0.38522,0.19527,A
0.26387,0.26054,0.449,0.39399,A
0.94956,0.07282,0.39676,0.71236,B
0.18818,0.8955,0.35542,0.0773,B
0.02635,0.18955,0.0216,0.54061,B
0.65665,0.11197,0.00798,0.57411,A
0.123,0.20977,0.94051,0.30499,A
0.29651,0.07403,0.64461,0.53538,A
0.85585,0.06944,0.19684,0.06661,B
0.89742,0.9522,0.57917,0.32747,B
0.47005,0.92478,0.55769,0.55407,A
0.94224,0.79989,0.28466,0.75148,A
0.22131,0.983,0.5301,0.10066,B
0.9778,0.94087,0.14919,0.46616,A
0.84365,0.06811,0.32492,0.20797,A
0.657,0.56314,0.41451,0.19779,A
0.47726,0.02632,0.55879,0.99913,B
0.50658,0.76539,0.24571,0.56223,B
0.82234,0.42451,0.096,0.42544,A
0.06999,0.5622,0.88455,0.65452,A
0.33551,0.35275,0.14641,0.29262,B
0.58946,0.74651,0.80887,0.40743,B
0.06667,0.90574,0.852,0.27329,B
0.6032,0.32538,0.06963,0.18509,B
0.4547,0.50024,0.6749,0.16266,A
0.38779,0.04229,0.88459,0.24285,A
0.56546,0.57695,0.23872,0.18765,A
0.98043,0.77846,0.1693,0.90749,A
0.42194,0.33331,0.41193,0.68706,A
0.04107,0.39314,0.42414,0.99244,A
0.78318,0.97502,0.49128,0.04334,B
0.87172,0.17497,0.69989,0.6476,A
0.87313,0.30175,0.38231,0.18981,A
0.40784,0.80468,0.00151,0.03912,A
0.9308,0.52523,0.40278,0.27903,A
0.71514,0.56649,0.50384,0.67018,B
0.73362,0.77679,0.01531,0.67461,B
0.60617,0.69971,0.5344,0.7865,A
0.09641,0.92851,0.51156,0.89295,A
0.37937,0.62147,0.25351,0.57735,B
0.74001,0.04633,0.23861,0.89115,B
0.80549,0.45182,0.76574,0.58971,B
0.77935,0.61236,0.56548,0.72449,B
0.22824,0.88077,0.94759,0.37407,A
0.86138,0.26968,0.03962,0.63489,B
0.21468,0.61528,0.9892,0.71016,A
0.59122,0.78118,0.94663,0.87013,A
0.20132,0.31855,0.45188,0.94028,A
0.78751,0.85609,0.02293,0.27891,A
0.42701,0.0476,0.77369,0.13737,A
0.87069,0.98146,0.28305,0.43261,A
0.68317,0.18224,0.28151,0.61188,A
0.18762,0.24856,0.65723,0.41228,A
0.89266,0.59775,0.8888,0.13193,B
0.55074,0.23398,0.2351,0.77542,A
0.83656,0.23115,0.74766,0.82554,A
0.86622,0.27054,0.3075,0.98854,A
0.62718,0.82736,0.08041,0.5227,A
0.21507,0.79755,0.07569,0.6019,A
0.58024,0.76158,0.98623,0.93625,B
0.35041,0.17407,0.20975,0.87858,A
0.42535,0.69065,0.85454,0.50136,B
0.80668,0.59884,0.99218,0.62112,A
0.86765,0.68202,0.19194,0.59265,B
0.69791,0.84912,0.92005,0.66092,A
0.85837,0.99954,0.67463,0.56308,A
0.65772,0.1085,0.78192,0.21729,A
0.19967,0.78261,0.78438,0.90176,A
0.41311,0.24479,0.20522,0.08108,B
0.06432,0.87599,0.93706,0.07907,B
0.36295,0.93619,0.40189,0.79295,B
0.11246,0.68045,0.00319,0.28786,B
0.58848,0.60601,0.61455,0.57376,B
0.9967,0.21225,0.63191,0.43034,A
0.46814,0.25328,0.71421,0.27226,A
0.2202,0.1159,0.25637,0.55961,A
0.95785,0.62184,0.72417,0.07706,B
0.27217,0.54179,0.58573,0.6108,B
0.9761,0.62162,0.42852,0.09717,B
0.58474,0.69989,0.65798,0.5948,B
0.06013,0.46829,0.31672,0.19244,B
0.20408,0.17067,0.09971,0.7704,B
0.13968,0.86371,0.26527,0.58995,A
0.19128,0.12537,0.68603,0.52183,A
0.85385,0.87677,0.20389,0.97019,A
0.51379,0.59216,0.00158,0.72728,A
0.88044,0.05142,0.4799,0.84084,B
0.50642,0.00113,0.78106,0.36486,B
0.36987,0.78951,0.93859,0.83687,A
0.00715,0.34703,0.47404,0.8212,A
0.20211,0.43538,0.53321,0.74524,B
0.33636,0.23618,0.9251,0.85013,A
0.55492,0.26413,0.04821,0.18098,A
0.05034,0.90989,0.57012,0.21633,B
0.0455,0.33495,0.77065,0.03505,A
0.83682,0.5453,0.88285,0.13502,A
0.30527,0.26018,0.72693,0.38637,A
0.82692,0.02128,0.35226,0.73596,B
0.62814,0.25259,0.38689,0.90018,B
0.80723,0.03701,0.29974,0.6712,B
0.78506,0.14397,0.61121,0.60983,A
0.26024,0.30422,0.64198,0.29652,B
0.71801,0.04205,0.90562,0.22053,B
0.41501,0.64274,0.15538,0.95298,A
0.51074,0.0206,0.88196,0.57128,A
0.41431,0.98369,0.60912,0.16832,A
0.40508,0.74865,0.71811,0.51039,B
0.5507,0.00643,0.16379,0.99882,B
0.51128,0.79269,0.74136,0.71693,B
0.76166,0.57832,0.88481,0.80414,B
0.5489,0.8284,0.26284,0.81648,B
0.23323,0.67759,0.96245,0.12135,A
0.69572,0.03822,0.16643,0.54175,B
0.58667,0.29828,0.43653,0.19585,A
0.44458,0.085,0.64275,0.60158,B
0.95387,0.19601,0.82604,0.30073,B
0.05352,0.4153,0.02539,0.35574,A
0.96543,0.81499,0.53523,0.72096,A
0.76424,0.6782,0.99275,0.42903,A
0.42203,0.25949,0.23592,0.76271,A
0.08913,0.65401,0.47519,0.32426,A
0.9249,0.88368,0.71041,0.17986,B
0.61838,0.43715,0.95731,0.37037,B
0.67257,0.39841,0.30909,0.38318,B
0.56384,0.94954,0.8308,0.51235,A
0.26778,0.15145,0.75705,0.39354,A
0.02679,0.45786,0.29971,0.85702,A
0.11456,0.60738,0.26628,0.47442,B
0.70002,0.66818,0.57669,0.21697,A
0.53404,0.76504,0.59944,0.14327,B
0.32661,0.60801,0.88268,0.46924,B
0.63364,0.95148,0.89673,0.94234,B
0.81226,0.47301,0.24235,0.52839,B
0.26722,0.32109,0.39595,0.44452,A
0.18807,0.37387,0.13548,0.31817,B
0.08875,0.34017,0.39017,0.65504,B
0.34167,0.00066,0.69192,0.06634,B
0.48475,0.81045,0.30233,0.99491,B
0.36739,0.7942,0.30082,0.76714,A
0.36662,0.04508,0.35926,0.49995,A
0.97458,0.97536,0.80082,0.33356,B
0.61891,0.54631,0.49792,0.13142,A
0.49064,0.82207,0.70628,0.14291,B
0.38282,0.33565,0.2303,0.0096,B
0.64832,0.63626,0.01381,0.15957,A
0.32514,0.05872,0.30013,0.93362,A
0.10126,0.43416,0.88962,0.76331,A
0.33181,0.45675,0.60681,0.79195,B
0.77852,0.71449,0.02984,0.85845,B
0.66052,0.34626,0.51714,0.5354,A
0.43181,0.51195,0.36279,0.34107,A
0.04483,0.36143,0.74272,0.88542,B
0.58161,0.4365,0.25616,0.87127,B
0.06175,0.36123,0.48768,0.16751,A
0.11053,0.35655,0.93276,0.08824,A
0.59386,0.28746,0.74365,0.01351,B
0.79307,0.39583,0.64746,0.33965,A
0.27039,0.92086,0.41847,0.84835,B
0.55604,0.6172,0.85402,0.04333,B
0.87841,0.48232,0.81593,0.47247,B
0.46088,0.97357,0.32842,0.0295,B
0.44906,0.76801,0.8817,0.56696,A
0.60883,0.62337,0.75779,0.06002,B
0.60074,0.61341,0.8875,0.11737,B
0.68649,0.90758,0.02714,0.51387,B
0.82705,0.93075,0.99475,0.78099,A
0.89224,0.32482,0.42809,0.2436,A
0.36625,0.67841,0.74976,0.63606,A
0.43203,0.27168,0.02087,0.07434,A
0.36234,0.66349,0.54655,0.10941,B
0.58758,0.80545,0.29924,0.59475,B
0.73895,0.22741,0.46418,0.50233,A
0.98805,0.46534,0.11797,0.78414,B
0.77671,0.37259,0.49011,0.51783,A
0.21138,0.79239,0.35573,0.48089,A
0.18787,0.64184,0.93366,0.71856,A
0.58614,0.99257,0.96611,0.24732,B
0.80366,0.60733,0.51482,0.09236,B
0.49747,0.88583,0.55056,0.20916,A
0.77732,0.35559,0.23245,0.91425,A
0.60706,0.44341,0.16379,0.91483,B
0.62988,0.61467,0.90515,0.01569,B
0.86231,0.47929,0.2196,0.95605,A
0.05954,0.68514,0.17633,0.26571,A
0.77501,0.06045,0.01472,0.07554,B
0.39971,0.72951,0.61125,0.80909,B
0.75397,0.79552,0.8809,0.22166,B
0.80532,0.88691,0.80225,0.13556,B
0.17887,0.01028,0.43769,0.61813,A
0.74968,0.57071,0.45185,0.50696,B
0.44161,0.69259,0.01733,0.51685,A
0.18342,0.53316,0.89213,0.73207,B
0.05174,0.762,0.1878,0.74355,A
0.92501,0.41168,0.66326,0.3423,A
0.78628,0.97978,0.82848,0.29171,A
0.91133,0.13019,0.2182,0.75006,B
0.04448,0.19923,0.92983,0.09918,A
0.40204,0.43312,0.49565,0.60433,B
0.72841,0.74856,0.41221,0.59652,B
0.30617,0.97969,0.04438,0.47513,B
0.01321,0.87611,0.02313,0.65428,A
0.70893,0.77945,0.60544,0.17576,B
0.92973,0.60201,0.13575,0.67775,B
0.07832,0.48602,0.6129,0.03593,A
0.5421,0.33983,0.41196,0.70376,A
0.57342,0.7737,0.90048,0.40904,A
0.42238,0.13388,0.70521,0.68843,B
0.09462,0.50081,0.58246,0.9211,A
0.72703,0.67884,0.91972,0.28299,B
0.90293,0.55091,0.90918,0.69596,B
0.6261,0.4263,0.54088,0.68941,B
0.79114,0.21137,0.3523,0.56055,A
0.15794,0.81458,0.2409,0.5581,A
0.21868,0.35468,0.82843,0.2329,A
0.13764,0.17167,0.85087,0.79068,B
0.82917,0.29266,0.8424,0.53449,A
0.05195,0.10643,0.61571,0.77393,A
0.31222,0.48763,0.28678,0.30409,A
0.33872,0.47081,0.40251,0.90247,B
0.80525,0.26146,0.1981,0.91333,A
0.1121,0.93562,0.4923,0.01182,A
0.43215,0.41217,0.39117,0.63216,B
0.07103,0.31261,0.55523,0.14178,A
0.86133,0.85725,0.3927,0.62041,A
0.36239,0.54496,0.85821,0.37936,B
0.22447,0.58185,0.65828,0.63926,A
0.29865,0.87596,0.24989,0.29164,A
0.48697,0.51209,0.73534,0.64482,B
0.82912,0.98945,0.51052,0.64792,A
0.91866,0.75743,0.65872,0.83072,A
0.98665,0.04942,0.48473,0.61952,B
0.57283,0.25687,0.1557,0.77935,A
0.84022,0.02792,0.75947,0.23235,A
0.53009,0.19559,0.68262,0.74348,A
0.79577,0.785,0.64207,0.05649,B
0.29981,0.36236,0.7228,0.23151,B
0.93544,0.79156,0.42501,0.28603,B
0.51189,0.40329,0.02821,0.63268,B
0.10342,0.37318,0.56642,0.65663,B
0.74267,0.63575,0.27594,0.87489,B
0.19922,0.25903,0.1516,0.19418,B
0.90264,0.33469,0.3779,0.76395,A
0.52823,0.94355,0.60688,0.29714,A
0.96432,0.18186,0.97983,0.89233,A
0.14783,0.04395,0.8249,0.27501,B
0.59661,0.7708,0.16311,0.48549,B
0.37104,0.24056,0.79269,0.63763,A
0.34063,0.55314,0.47302,0.73652,B
0.39304,0.77264,0.17927,0.95647,B
0.66043,0.74276,0.70536,0.82902,B
0.81821,0.78793,0.18921,0.77817,A
0.4219,0.55958,0.5474,0.03649,B
0.57053,0.65047,0.73602,0.0059,A
0.66245,0.45979,0.04105,0.37013,A
0.30943,0.39257,0.86371,0.13894,B
0.08222,0.81071,0.98185,0.49792,A
0.6717,0.48556,0.66765,0.47798,B
0.53515,0.90089,0.10127,0.007,B
0.05604,0.16272,0.3374,0.59762,B
0.06025,0.24905,0.61534,0.86484,B
0.40698,0.92675,0.20672,0.72195,A
0.84519,0.89925,0.64505,0.73752,A
0.90375,0.12394,0.04186,0.48436,B
0.27803,0.25893,0.14468,0.8934,A
0.87443,0.23933,0.3876,0.38427,A
0.67186,0.74373,0.47076,0.19799,A
0.84157,0.18265,0.0473,0.25595,A
0.84081,0.22418,0.69561,0.76998,A
0.464,0.32448,0.63075,0.85489,A
0.99291,0.96034,0.23655,0.64161,A
0.8268,0.09876,0.69992,0.02668,B
0.79248,0.75145,0.92672,0.95214,B
0.68851,0.63841,0.90216,0.51296,B
0.62027,0.53512,0.1999,0.66497,B
0.63499,0.4993,0.02341,0.69205,A
0.42026,0.55246,0.98888,0.88011,B
0.90738,0.04357,0.51029,0.71538,B
0.7762,0.77035,0.37517,0.40682,A
0.5038,0.01388,0.60387,0.80742,B
0.65387,0.28774,0.01409,0.89714,A
0.01085,0.58252,0.66272,0.49705,A
0.7146,0.36428,0.87965,0.28213,B
0.1321,0.85373,0.67994,0.17813,A
0.73832,0.52565,0.89432,0.74591,B
0.41568,0.75252,0.56585,0.3254,A
0.13022,0.39058,0.45005,0.39285,A
0.34045,0.38166,0.90607,0.33007,A
0.39147,0.38487,0.04316,0.65581,A
0.75842,0.48487,0.66568,0.46156,B
0.94229,0.78386,0.46665,0.32856,B
0.59683,0.175,0.1298,0.18362,A
0.86618,0.49079,0.38725,0.19884,A
0.42991,0.02643,0.36248,0.06472,B
0.23496,0.27799,0.84554,0.61255,B
0.08126,0.63123,0.95043,0.08523,A
0.09195,0.59296,0.96906,0.27511,B
0.44264,0.44584,0.33694,0.85933,B
0.18531,0.30881,0.81972,0.96455,A
0.98707,0.62273,0.3593,0.64755,B
0.16724,0.04525,0.68585,0.09519,A
0.20458,0.98323,0.60388,0.62451,B
0.04837,0.00729,0.53989,0.60938,A
0.40738,0.45315,0.25812,0.77505,B
0.4321,0.08604,0.23376,0.65823,B
0.64668,0.89677,0.50055,0.86148,A
0.56015,0.18049,0.12947,0.93296,B
0.37693,0.56693,0.35842,0.9176,B
0.11475,0.22107,0.87477,0.09047,A
0.32644,0.5944,0.89894,0.47435,B
0.1239,0.7112,0.31604,0.33382,A
0.77619,0.09271,0.72089,0.05388,B
0.35865,0.40766,0.75891,0.70446,B
0.80095,0.70141,0.5333,0.14973,A
0.29678,0.66455,0.33274,0.42568,A
0.64239,0.88482,0.55719,0.98047,A
0.107,0.0795,0.42222,0.31681,A
0.65253,0.29314,0.83057,0.02936,A
0.75859,0.91828,0.83192,0.85731,A
0.82664,0.35067,0.56762,0.05253,B
0.50044,0.82961,0.35337,0.16625,B
0.70258,0.28706,0.10656,0.71097,B
0.80573,0.22887,0.19004,0.96648,A
0.51398,0.46706,0.76483,0.48497,B
0.35677,0.40044,0.94781,0.21045,A
0.73667,0.84456,0.03362,0.4275,B
0.98455,0.93742,0.25038,0.3933,A
0.88869,0.29957,0.15417,0.44803,A
0.73848,0.27979,0.10026,0.80222,B
0.21393,0.7167,0.36915,0.91947,A
0.50689,0.39373,0.69729,0.59971,B
0.58987,0.28679,0.70141,0.63235,A
0.14367,0.36645,0.98738,0.2793,A
0.23613,0.22253,0.20526,0.24551,B
0.95661,0.28725,0.3734,0.96744,A
0.30203,0.04882,0.82248,0.09091,B
0.83331,0.80531,0.03393,0.61931,B
0.79683,0.06446,0.95704,0.59113,B
0.77924,0.69889,0.03761,0.03522,A
0.53736,0.7313,0.91802,0.01795,A
0.5514,0.0205,0.41859,0.86825,B
0.84872,0.09115,0.9223,0.76112,B
0.15861,0.46488,0.15033,0.44299,A
0.57909,0.23117,0.59609,0.93326,B
0.62725,0.2713,0.82894,0.70138,A
0.83908,0.23506,0.75788,0.6056,A
0.60609,0.86885,0.27143,0.76429,B
0.07775,0.92962,0.8148,0.0237,A
0.33899,0.96189,0.30476,0.85163,B
0.76134,0.55918,0.17584,0.48894,B
0.8174,0.85062,0.93834,0.89666,A
0.39494,0.25493,0.7152,0.60442,A
0.58466,0.77979,0.04807,0.50068,A
0.48863,0.79495,0.58288,0.9208,B
0.98678,0.61112,0.86121,0.37999,B
0.82251,0.88122,0.78135,0.04488,B
0.03173,0.84709,0.31363,0.39434,B
0.07091,0.21251,0.92032,0.10923,A
0.25501,0.20465,0.38571,0.51008,A
0.72824,0.53276,0.2648,0.9251,B
0.05273,0.5574,0.58271,0.92688,B
0.38626,0.17394,0.22031,0.39007,A
0.82947,0.59211,0.80984,0.22558,A
0.87753,0.67736,0.7815,0.40869,B
0.97504,0.33546,0.64616,0.46895,A
0.96317,0.39128,0.50768,0.71719,B
0.77251,0.42293,0.46937,0.76031,B
0.74952,0.10805,0.86964,0.58276,A
0.60069,0.57716,0.2225,0.66851,B
0.16341,0.52034,0.35887,0.78812,A
0.26728,0.68644,0.96899,0.54953,A
0.70184,0.08744,0.79957,0.93445,B
0.23256,0.57347,0.86684,0.33399,B
0.87476,0.87378,0.10079,0.5296,B
0.56789,0.7661,0.16127,0.93597,B
0.67946,0.69161,0.07184,0.12744,A
0.0041,0.52631,0.32526,0.13501,A
0.33691,0.47126,0.28575,0.482,B
0.37145,0.52012,0.45984,0.65521,B
0.31196,0.35664,0.25922,0.0698,B
0.49233,0.3677,0.93071,0.53354,B
0.61507,0.56512,0.0557,0.74539,B
0.57939,0.73307,0.22168,0.89972,B
0.68577,0.20229,0.92732,0.68664,A
0.61286,0.5179,0.80995,0.61405,B
0.90682,0.59824,0.8098,0.38079,B
0.93407,0.4399,0.36042,0.37622,B
0.74468,0.52715,0.12409,0.69108,B
0.91022,0.69265,0.60399,0.49586,B
0.36996,0.16394,0.79305,0.82853,A
0.52317,0.78752,0.23493,0.38137,B
0.37451,0.43619,0.26769,0.52983,B
0.75075,0.31639,0.79443,0.12994,A
0.22724,0.73451,0.16606,0.12884,B
0.5079,0.86642,0.0947,0.68742,A
